zip,end_date,outbreak_id,outbreak_label,anchor_date,first_detection_date,days_since_anchor,days_since_first_detection,latest_pr_excess_gt0,latest_pr_excess_gt1,latest_pr_excess_gt2,latest_pr_ratio_gt_1_10,max_pr_excess_gt0_last7,max_pr_excess_gt1_last7,max_pr_excess_gt2_last7,max_pr_ratio_gt_1_10_last7,first_excess_gt0_90_date_last7,first_excess_gt2_80_date_last7,max_pr_rate_mult_gt_1_10,max_pr_rate_mult_gt_1_25,max_pr_abs_rate_change_gt_1_10,earliest_supported_ramp_10_date,n_divergent,n_tree_max
84119,2020-03-13,covid_2020,COVID-19,2020-03-15,2020-03-25,-2,-12,0.4625,0.01666666666666666,0.00166666666666666,0.285,0.4766666666666667,0.03,0.00666666666666666,0.2891666666666667,NA,NA,0.10666666666666667,0.03416666666666666,0.22333333333333333,NA,2,0
84119,2020-03-14,covid_2020,COVID-19,2020-03-15,2020-03-25,-1,-11,0.5583333333333333,0,0,0.3925,0.5583333333333333,0.025,0.00333333333333333,0.3925,NA,NA,0.08833333333333333,0.025,0.21166666666666667,NA,5,0
84119,2020-03-15,covid_2020,COVID-19,2020-03-15,2020-03-25,0,-10,0.4575,0,0,0.305,0.6116666666666667,0.02333333333333333,0.005,0.4166666666666667,NA,NA,0.09166666666666666,0.02916666666666666,0.21916666666666668,NA,0,0
84119,2020-03-16,covid_2020,COVID-19,2020-03-15,2020-03-25,1,-9,0.7008333333333333,0.09083333333333334,0.0175,0.5458333333333333,0.7008333333333333,0.09083333333333334,0.0175,0.5458333333333333,NA,NA,0.09333333333333334,0.02833333333333333,0.205,NA,3,0
84119,2020-03-17,covid_2020,COVID-19,2020-03-15,2020-03-25,2,-8,0.7141666666666666,0.0925,0.01833333333333333,0.5575,0.7233333333333334,0.1025,0.02833333333333333,0.5575,NA,NA,0.09166666666666666,0.02666666666666667,0.185,NA,1,0
84119,2020-03-18,covid_2020,COVID-19,2020-03-15,2020-03-25,3,-7,0.63,0.06166666666666667,0.0075,0.44583333333333336,0.695,0.09416666666666666,0.01666666666666666,0.5041666666666667,NA,NA,0.11333333333333331,0.035,0.1975,NA,2,0
84119,2020-03-19,covid_2020,COVID-19,2020-03-15,2020-03-25,4,-6,0.7558333333333334,0.17416666666666666,0.03166666666666667,0.5741666666666667,0.7558333333333334,0.17416666666666666,0.03166666666666667,0.5741666666666667,NA,NA,0.115,0.04333333333333333,0.1975,NA,7,0
84119,2020-03-20,covid_2020,COVID-19,2020-03-15,2020-03-25,5,-5,0.7416666666666667,0.19666666666666663,0.055,0.5708333333333333,0.7683333333333333,0.20083333333333336,0.055,0.6066666666666667,NA,NA,0.1375,0.04916666666666666,0.19916666666666663,NA,1,0
84119,2020-03-21,covid_2020,COVID-19,2020-03-15,2020-03-25,6,-4,0.5375,0,0,0.38083333333333336,0.7575,0.1875,0.06916666666666667,0.5966666666666667,NA,NA,0.12583333333333332,0.04916666666666666,0.19,NA,1,0
84119,2020-03-22,covid_2020,COVID-19,2020-03-15,2020-03-25,7,-3,0.5216666666666666,0,0,0.37166666666666665,0.7716666666666666,0.20583333333333337,0.065,0.6133333333333333,NA,NA,0.1275,0.0425,0.20416666666666664,NA,5,0
84119,2020-03-23,covid_2020,COVID-19,2020-03-15,2020-03-25,8,-2,0.6166666666666667,0.07666666666666666,0.01083333333333333,0.445,0.7591666666666667,0.18833333333333332,0.06583333333333333,0.6016666666666667,NA,NA,0.1525,0.05583333333333333,0.22,NA,2,0
84119,2020-03-24,covid_2020,COVID-19,2020-03-15,2020-03-25,9,-1,0.8225,0.2475,0.06916666666666667,0.6916666666666667,0.8225,0.25,0.085,0.6916666666666667,NA,NA,0.2175,0.10333333333333332,0.2683333333333333,NA,8,0
84119,2020-03-25,covid_2020,COVID-19,2020-03-15,2020-03-25,10,0,0.83,0.4166666666666667,0.1725,0.7133333333333334,0.8525,0.4166666666666667,0.1725,0.7558333333333334,NA,NA,0.31,0.20333333333333337,0.3475,NA,4,0
84119,2020-03-26,covid_2020,COVID-19,2020-03-15,2020-03-25,11,1,0.61,0.13666666666666666,0.0275,0.4575,0.8483333333333334,0.3616666666666667,0.165,0.7416666666666667,NA,NA,0.2808333333333333,0.1625,0.3225,NA,2,0
84119,2020-03-27,covid_2020,COVID-19,2020-03-15,2020-03-25,12,2,0.6283333333333333,0.1125,0.01916666666666666,0.4525,0.81,0.2775,0.1,0.665,NA,NA,0.36083333333333334,0.2633333333333333,0.4,NA,4,0
84119,2020-03-28,covid_2020,COVID-19,2020-03-15,2020-03-25,13,3,0.6141666666666666,0.00166666666666666,0,0.4558333333333333,0.82,0.35333333333333333,0.12333333333333334,0.6916666666666667,NA,NA,0.4575,0.3425,0.48333333333333334,NA,1,0
84119,2020-03-29,covid_2020,COVID-19,2020-03-15,2020-03-25,14,4,0.5066666666666667,8.333333333333334e-4,8.333333333333334e-4,0.37,0.8158333333333333,0.31916666666666665,0.14166666666666666,0.6791666666666667,NA,NA,0.44166666666666665,0.35083333333333333,0.4825,NA,3,0
84119,2020-03-30,covid_2020,COVID-19,2020-03-15,2020-03-25,15,5,0.6016666666666667,0.12083333333333332,0.02916666666666666,0.4425,0.8175,0.3258333333333333,0.11666666666666668,0.6725,NA,NA,0.4533333333333333,0.355,0.485,NA,1,0
84119,2020-03-31,covid_2020,COVID-19,2020-03-15,2020-03-25,16,6,0.7141666666666666,0.2425,0.07833333333333334,0.5433333333333333,0.7141666666666666,0.25083333333333335,0.08666666666666667,0.5433333333333333,NA,NA,0.8116666666666666,0.7625,0.8233333333333334,NA,7,0
84119,2020-04-01,covid_2020,COVID-19,2020-03-15,2020-03-25,17,7,0.6958333333333333,0.325,0.17416666666666666,0.5008333333333334,0.6958333333333333,0.325,0.17416666666666666,0.5008333333333334,NA,NA,0.955,0.9383333333333334,0.9575,2020-03-10,3,0
84119,2020-04-02,covid_2020,COVID-19,2020-03-15,2020-03-25,18,8,0.68,0.345,0.16583333333333333,0.4825,0.6858333333333333,0.345,0.16583333333333333,0.4825,NA,NA,0.9908333333333332,0.985,0.9916666666666668,2020-03-11,1,0
84119,2020-04-03,covid_2020,COVID-19,2020-03-15,2020-03-25,19,9,0.39,0.0725,0.02083333333333333,0.20166666666666663,0.6791666666666667,0.33,0.16,0.485,NA,NA,0.9666666666666668,0.9575,0.9683333333333334,2020-03-11,6,0
84119,2020-04-04,covid_2020,COVID-19,2020-03-15,2020-03-25,20,10,0.6866666666666666,0.02583333333333333,0.0075,0.5241666666666667,0.6866666666666666,0.33,0.17333333333333334,0.5241666666666667,NA,NA,0.9983333333333332,0.9958333333333332,0.9983333333333332,2020-03-11,2,0
84120,2020-02-24,covid_2020,COVID-19,2020-03-15,2020-03-25,-20,-30,0.4741666666666667,0.0225,0.00166666666666666,0.30833333333333335,0.7533333333333333,0.07083333333333333,0.01,0.6091666666666666,NA,NA,0.1683333333333333,0.08083333333333333,0.5258333333333334,NA,8,0
